date,value,id,state
2013-11-01,337.3,AKNA,AK
2013-12-01,337.6,AKNA,AK
2014-01-01,337.5,AKNA,AK
2014-02-01,337.3,AKNA,AK
2014-03-01,337.8,AKNA,AK
2014-04-01,338.9,AKNA,AK
2014-05-01,338.7,AKNA,AK
2014-06-01,337.4,AKNA,AK
2014-07-01,338.5,AKNA,AK
2014-08-01,337.9,AKNA,AK
2014-09-01,337.5,AKNA,AK
2014-10-01,338.7,AKNA,AK
2014-11-01,339.1,AKNA,AK
2014-12-01,339.8,AKNA,AK
2015-01-01,340.6,AKNA,AK
2015-02-01,340.3,AKNA,AK
2015-03-01,340.8,AKNA,AK
2015-04-01,339.5,AKNA,AK
2015-05-01,339.9,AKNA,AK
2015-06-01,339.1,AKNA,AK
2015-07-01,339.4,AKNA,AK
2015-08-01,338.1,AKNA,AK
2015-09-01,338.5,AKNA,AK
2015-10-01,337.8,AKNA,AK
2015-11-01,337.2,AKNA,AK
2015-12-01,337.1,AKNA,AK
2016-01-01,336.7,AKNA,AK
2016-02-01,335.6,AKNA,AK
2016-03-01,335.8,AKNA,AK
2016-04-01,336.3,AKNA,AK
2016-05-01,334.7,AKNA,AK
2016-06-01,332.3,AKNA,AK
2016-07-01,333.2,AKNA,AK
2016-08-01,332.4,AKNA,AK
2016-09-01,330.5,AKNA,AK
2016-10-01,331.2,AKNA,AK
2016-11-01,331.0,AKNA,AK
2016-12-01,331.0,AKNA,AK
2017-01-01,330.0,AKNA,AK
2017-02-01,330.4,AKNA,AK
2017-03-01,329.9,AKNA,AK
2017-04-01,329.3,AKNA,AK
2017-05-01,330.0,AKNA,AK
2017-06-01,330.0,AKNA,AK
2017-07-01,329.3,AKNA,AK
2017-08-01,330.0,AKNA,AK
2017-09-01,329.6,AKNA,AK
2017-10-01,327.7,AKNA,AK
2017-11-01,327.7,AKNA,AK
2017-12-01,327.3,AKNA,AK
2018-01-01,326.4,AKNA,AK
2018-02-01,327.3,AKNA,AK
2018-03-01,327.7,AKNA,AK
2018-04-01,327.0,AKNA,AK
2018-05-01,327.6,AKNA,AK
2018-06-01,328.6,AKNA,AK
2018-07-01,327.5,AKNA,AK
2018-08-01,327.7,AKNA,AK
2018-09-01,327.9,AKNA,AK
2018-10-01,328.7,AKNA,AK
2018-11-01,328.1,AKNA,AK
2018-12-01,327.4,AKNA,AK
2019-01-01,328.1,AKNA,AK
2019-02-01,328.4,AKNA,AK
2019-03-01,329.1,AKNA,AK
2019-04-01,329.0,AKNA,AK
2019-05-01,330.0,AKNA,AK
2019-06-01,332.2,AKNA,AK
2019-07-01,331.2,AKNA,AK
2019-08-01,330.9,AKNA,AK
2019-09-01,332.1,AKNA,AK
2019-10-01,330.7,AKNA,AK
2019-11-01,329.8,AKNA,AK
2019-12-01,328.3,AKNA,AK
2020-01-01,328.6,AKNA,AK
2020-02-01,329.4,AKNA,AK
2020-03-01,327.5,AKNA,AK
2020-04-01,283.5,AKNA,AK
2020-05-01,283.8,AKNA,AK
2020-06-01,286.1,AKNA,AK
2020-07-01,285.8,AKNA,AK
2020-08-01,290.7,AKNA,AK
2020-09-01,296.3,AKNA,AK
2020-10-01,305.7,AKNA,AK
2020-11-01,308.7,AKNA,AK
2020-12-01,308.5,AKNA,AK
2021-01-01,308.7,AKNA,AK
2021-02-01,308.0,AKNA,AK
2021-03-01,309.1,AKNA,AK
2021-04-01,309.4,AKNA,AK
2021-05-01,306.0,AKNA,AK
2021-06-01,306.2,AKNA,AK
2021-07-01,308.8,AKNA,AK
2021-08-01,309.9,AKNA,AK
2021-09-01,311.4,AKNA,AK
2021-10-01,314.0,AKNA,AK
2021-11-01,316.5,AKNA,AK
2021-12-01,317.0,AKNA,AK
2022-01-01,317.0,AKNA,AK
2022-02-01,316.8,AKNA,AK
2022-03-01,318.0,AKNA,AK
2022-04-01,317.8,AKNA,AK
2022-05-01,318.4,AKNA,AK
2022-06-01,317.0,AKNA,AK
2022-07-01,320.0,AKNA,AK
2022-08-01,319.8,AKNA,AK
2022-09-01,319.6,AKNA,AK
2022-10-01,319.5,AKNA,AK
2022-11-01,321.9,AKNA,AK
2022-12-01,321.9,AKNA,AK
2023-01-01,324.7,AKNA,AK
2023-02-01,324.9,AKNA,AK
2023-03-01,325.3,AKNA,AK
2023-04-01,326.0,AKNA,AK
2023-05-01,325.6,AKNA,AK
2023-06-01,329.1,AKNA,AK
2023-07-01,328.4,AKNA,AK
2023-08-01,329.6,AKNA,AK
2023-09-01,331.3,AKNA,AK
2023-10-01,329.2,AKNA,AK
2023-11-01,329.8,AKNA,AK
2023-12-01,330.4,AKNA,AK
2024-01-01,330.7,AKNA,AK
2024-02-01,331.9,AKNA,AK
2024-03-01,333.5,AKNA,AK
2024-04-01,333.4,AKNA,AK
2024-05-01,333.7,AKNA,AK
2024-06-01,333.2,AKNA,AK
2024-07-01,334.8,AKNA,AK
2024-08-01,334.1,AKNA,AK
2024-09-01,335.1,AKNA,AK
2024-10-01,338.5,AKNA,AK
2024-11-01,338.9,AKNA,AK
2024-12-01,339.3,AKNA,AK
2025-01-01,339.9,AKNA,AK
2025-02-01,337.6,AKNA,AK
2025-03-01,338.4,AKNA,AK
2025-04-01,336.8,AKNA,AK
2025-05-01,337.3,AKNA,AK
2025-06-01,338.3,AKNA,AK
2025-07-01,339.5,AKNA,AK
1990-01-01,1473.4,AZNA,AZ
1990-02-01,1475.8,AZNA,AZ
1990-03-01,1478.5,AZNA,AZ
1990-04-01,1484.8,AZNA,AZ
1990-05-01,1488.6,AZNA,AZ
1990-06-01,1483.1,AZNA,AZ
1990-07-01,1483.6,AZNA,AZ
1990-08-01,1482.3,AZNA,AZ
1990-09-01,1485.4,AZNA,AZ
1990-10-01,1486.5,AZNA,AZ
1990-11-01,1489.5,AZNA,AZ
1990-12-01,1485.1,AZNA,AZ
1991-01-01,1495.9,AZNA,AZ
1991-02-01,1492.7,AZNA,AZ
1991-03-01,1491.9,AZNA,AZ
1991-04-01,1487.4,AZNA,AZ
1991-05-01,1485.6,AZNA,AZ
1991-06-01,1488.6,AZNA,AZ
1991-07-01,1483.8,AZNA,AZ
1991-08-01,1486.2,AZNA,AZ
1991-09-01,1488.5,AZNA,AZ
1991-10-01,1496.5,AZNA,AZ
1991-11-01,1498.8,AZNA,AZ
1991-12-01,1501.5,AZNA,AZ
1992-01-01,1501.3,AZNA,AZ
1992-02-01,1501.0,AZNA,AZ
1992-03-01,1500.4,AZNA,AZ
1992-04-01,1506.0,AZNA,AZ
1992-05-01,1513.0,AZNA,AZ
1992-06-01,1515.3,AZNA,AZ
1992-07-01,1520.7,AZNA,AZ
1992-08-01,1525.2,AZNA,AZ
1992-09-01,1535.3,AZNA,AZ
1992-10-01,1526.8,AZNA,AZ
1992-11-01,1527.4,AZNA,AZ
1992-12-01,1532.5,AZNA,AZ
1993-01-01,1534.9,AZNA,AZ
1993-02-01,1545.3,AZNA,AZ
1993-03-01,1552.0,AZNA,AZ
1993-04-01,1566.8,AZNA,AZ
1993-05-01,1575.7,AZNA,AZ
1993-06-01,1582.0,AZNA,AZ
1993-07-01,1587.5,AZNA,AZ
1993-08-01,1591.4,AZNA,AZ
1993-09-01,1603.1,AZNA,AZ
1993-10-01,1617.8,AZNA,AZ
1993-11-01,1622.6,AZNA,AZ
1993-12-01,1634.0,AZNA,AZ
1994-01-01,1640.7,AZNA,AZ
1994-02-01,1647.4,AZNA,AZ
1994-03-01,1655.6,AZNA,AZ
1994-04-01,1668.1,AZNA,AZ
1994-05-01,1674.9,AZNA,AZ
1994-06-01,1687.1,AZNA,AZ
1994-07-01,1698.0,AZNA,AZ
1994-08-01,1711.9,AZNA,AZ
1994-09-01,1715.7,AZNA,AZ
1994-10-01,1723.1,AZNA,AZ
1994-11-01,1737.1,AZNA,AZ
1994-12-01,1744.7,AZNA,AZ
1995-01-01,1752.0,AZNA,AZ
1995-02-01,1761.6,AZNA,AZ
1995-03-01,1765.2,AZNA,AZ
1995-04-01,1774.9,AZNA,AZ
1995-05-01,1783.5,AZNA,AZ
1995-06-01,1793.3,AZNA,AZ
1995-07-01,1797.4,AZNA,AZ
1995-08-01,1803.6,AZNA,AZ
1995-09-01,1811.0,AZNA,AZ
1995-10-01,1821.1,AZNA,AZ
1995-11-01,1824.9,AZNA,AZ
1995-12-01,1834.1,AZNA,AZ
1996-01-01,1854.9,AZNA,AZ
1996-02-01,1863.3,AZNA,AZ
1996-03-01,1867.8,AZNA,AZ
1996-04-01,1866.1,AZNA,AZ
1996-05-01,1877.7,AZNA,AZ
1996-06-01,1886.0,AZNA,AZ
1996-07-01,1892.8,AZNA,AZ
1996-08-01,1904.7,AZNA,AZ
1996-09-01,1909.9,AZNA,AZ
1996-10-01,1914.1,AZNA,AZ
1996-11-01,1931.1,AZNA,AZ
1996-12-01,1932.4,AZNA,AZ
1997-01-01,1939.5,AZNA,AZ
1997-02-01,1948.4,AZNA,AZ
1997-03-01,1954.4,AZNA,AZ
1997-04-01,1966.8,AZNA,AZ
1997-05-01,1973.7,AZNA,AZ
1997-06-01,1977.5,AZNA,AZ
1997-07-01,1980.5,AZNA,AZ
1997-08-01,1983.4,AZNA,AZ
1997-09-01,2001.4,AZNA,AZ
1997-10-01,2016.5,AZNA,AZ
1997-11-01,2031.0,AZNA,AZ
1997-12-01,2037.6,AZNA,AZ
1998-01-01,2038.2,AZNA,AZ
1998-02-01,2040.4,AZNA,AZ
1998-03-01,2050.7,AZNA,AZ
1998-04-01,2054.2,AZNA,AZ
1998-05-01,2066.6,AZNA,AZ
1998-06-01,2070.4,AZNA,AZ
1998-07-01,2071.9,AZNA,AZ
1998-08-01,2085.3,AZNA,AZ
1998-09-01,2096.9,AZNA,AZ
1998-10-01,2098.1,AZNA,AZ
1998-11-01,2109.4,AZNA,AZ
1998-12-01,2111.0,AZNA,AZ
1999-01-01,2116.4,AZNA,AZ
1999-02-01,2124.2,AZNA,AZ
1999-03-01,2128.0,AZNA,AZ
1999-04-01,2144.6,AZNA,AZ
1999-05-01,2151.6,AZNA,AZ
1999-06-01,2164.2,AZNA,AZ
1999-07-01,2177.0,AZNA,AZ
1999-08-01,2175.3,AZNA,AZ
1999-09-01,2181.7,AZNA,AZ
1999-10-01,2191.4,AZNA,AZ
1999-11-01,2197.0,AZNA,AZ
1999-12-01,2202.8,AZNA,AZ
2000-01-01,2207.6,AZNA,AZ
2000-02-01,2217.3,AZNA,AZ
2000-03-01,2225.2,AZNA,AZ
2000-04-01,2228.3,AZNA,AZ
2000-05-01,2243.1,AZNA,AZ
2000-06-01,2241.3,AZNA,AZ
2000-07-01,2243.4,AZNA,AZ
2000-08-01,2250.1,AZNA,AZ
2000-09-01,2258.6,AZNA,AZ
2000-10-01,2261.7,AZNA,AZ
2000-11-01,2265.7,AZNA,AZ
2000-12-01,2275.0,AZNA,AZ
2001-01-01,2265.2,AZNA,AZ
2001-02-01,2272.8,AZNA,AZ
2001-03-01,2278.3,AZNA,AZ
2001-04-01,2273.8,AZNA,AZ
2001-05-01,2268.8,AZNA,AZ
2001-06-01,2268.8,AZNA,AZ
2001-07-01,2267.9,AZNA,AZ
2001-08-01,2267.7,AZNA,AZ
2001-09-01,2267.2,AZNA,AZ
2001-10-01,2257.5,AZNA,AZ
2001-11-01,2251.1,AZNA,AZ
2001-12-01,2248.0,AZNA,AZ
2002-01-01,2256.1,AZNA,AZ
2002-02-01,2251.9,AZNA,AZ
2002-03-01,2258.0,AZNA,AZ
2002-04-01,2267.9,AZNA,AZ
2002-05-01,2266.5,AZNA,AZ
2002-06-01,2270.2,AZNA,AZ
2002-07-01,2264.1,AZNA,AZ
2002-08-01,2269.0,AZNA,AZ
2002-09-01,2267.5,AZNA,AZ
2002-10-01,2270.1,AZNA,AZ
2002-11-01,2285.3,AZNA,AZ
2002-12-01,2279.1,AZNA,AZ
2003-01-01,2281.5,AZNA,AZ
2003-02-01,2281.8,AZNA,AZ
2003-03-01,2283.2,AZNA,AZ
2003-04-01,2286.3,AZNA,AZ
2003-05-01,2290.3,AZNA,AZ
2003-06-01,2292.7,AZNA,AZ
2003-07-01,2294.3,AZNA,AZ
2003-08-01,2301.5,AZNA,AZ
2003-09-01,2304.8,AZNA,AZ
2003-10-01,2317.7,AZNA,AZ
2003-11-01,2323.4,AZNA,AZ
2003-12-01,2330.5,AZNA,AZ
2004-01-01,2338.2,AZNA,AZ
2004-02-01,2342.0,AZNA,AZ
2004-03-01,2349.9,AZNA,AZ
2004-04-01,2357.5,AZNA,AZ
2004-05-01,2367.5,AZNA,AZ
2004-06-01,2377.0,AZNA,AZ
2004-07-01,2388.4,AZNA,AZ
2004-08-01,2395.8,AZNA,AZ
2004-09-01,2398.9,AZNA,AZ
2004-10-01,2425.5,AZNA,AZ
2004-11-01,2431.4,AZNA,AZ
2004-12-01,2443.9,AZNA,AZ
2005-01-01,2444.3,AZNA,AZ
2005-02-01,2457.6,AZNA,AZ
2005-03-01,2466.1,AZNA,AZ
2005-04-01,2489.0,AZNA,AZ
2005-05-01,2498.8,AZNA,AZ
2005-06-01,2508.3,AZNA,AZ
2005-07-01,2524.1,AZNA,AZ
2005-08-01,2534.2,AZNA,AZ
2005-09-01,2547.6,AZNA,AZ
2005-10-01,2548.5,AZNA,AZ
2005-11-01,2560.5,AZNA,AZ
2005-12-01,2571.9,AZNA,AZ
2006-01-01,2594.2,AZNA,AZ
2006-02-01,2608.3,AZNA,AZ
2006-03-01,2621.3,AZNA,AZ
2006-04-01,2627.7,AZNA,AZ
2006-05-01,2635.8,AZNA,AZ
2006-06-01,2646.0,AZNA,AZ
2006-07-01,2645.2,AZNA,AZ
2006-08-01,2651.8,AZNA,AZ
2006-09-01,2658.7,AZNA,AZ
2006-10-01,2660.6,AZNA,AZ
2006-11-01,2659.4,AZNA,AZ
2006-12-01,2664.2,AZNA,AZ
2007-01-01,2664.0,AZNA,AZ
2007-02-01,2672.0,AZNA,AZ
2007-03-01,2680.2,AZNA,AZ
2007-04-01,2672.9,AZNA,AZ
2007-05-01,2674.5,AZNA,AZ
2007-06-01,2683.9,AZNA,AZ
2007-07-01,2684.2,AZNA,AZ
2007-08-01,2684.4,AZNA,AZ
2007-09-01,2685.5,AZNA,AZ
2007-10-01,2687.3,AZNA,AZ
2007-11-01,2684.5,AZNA,AZ
2007-12-01,2680.5,AZNA,AZ
2008-01-01,2676.4,AZNA,AZ
2008-02-01,2671.9,AZNA,AZ
2008-03-01,2659.8,AZNA,AZ
2008-04-01,2652.1,AZNA,AZ
2008-05-01,2645.4,AZNA,AZ
2008-06-01,2636.6,AZNA,AZ
2008-07-01,2620.4,AZNA,AZ
2008-08-01,2617.0,AZNA,AZ
2008-09-01,2604.3,AZNA,AZ
2008-10-01,2582.9,AZNA,AZ
2008-11-01,2563.8,AZNA,AZ
2008-12-01,2541.8,AZNA,AZ
2009-01-01,2518.9,AZNA,AZ
2009-02-01,2491.2,AZNA,AZ
2009-03-01,2471.6,AZNA,AZ
2009-04-01,2447.2,AZNA,AZ
2009-05-01,2438.2,AZNA,AZ
2009-06-01,2427.1,AZNA,AZ
2009-07-01,2419.2,AZNA,AZ
2009-08-01,2409.6,AZNA,AZ
2009-09-01,2398.8,AZNA,AZ
2009-10-01,2391.0,AZNA,AZ
2009-11-01,2388.2,AZNA,AZ
2009-12-01,2383.3,AZNA,AZ
2010-01-01,2384.1,AZNA,AZ
2010-02-01,2381.9,AZNA,AZ
2010-03-01,2383.5,AZNA,AZ
2010-04-01,2386.2,AZNA,AZ
2010-05-01,2398.9,AZNA,AZ
2010-06-01,2389.5,AZNA,AZ
2010-07-01,2382.3,AZNA,AZ
2010-08-01,2380.1,AZNA,AZ
2010-09-01,2372.7,AZNA,AZ
2010-10-01,2386.5,AZNA,AZ
2010-11-01,2389.0,AZNA,AZ
2010-12-01,2395.3,AZNA,AZ
2011-01-01,2395.5,AZNA,AZ
2011-02-01,2398.6,AZNA,AZ
2011-03-01,2400.5,AZNA,AZ
2011-04-01,2405.3,AZNA,AZ
2011-05-01,2412.5,AZNA,AZ
2011-06-01,2401.7,AZNA,AZ
2011-07-01,2400.4,AZNA,AZ
2011-08-01,2416.8,AZNA,AZ
2011-09-01,2423.0,AZNA,AZ
2011-10-01,2424.6,AZNA,AZ
2011-11-01,2429.1,AZNA,AZ
2011-12-01,2432.3,AZNA,AZ
2012-01-01,2440.1,AZNA,AZ
2012-02-01,2442.8,AZNA,AZ
2012-03-01,2451.3,AZNA,AZ
2012-04-01,2451.4,AZNA,AZ
2012-05-01,2452.3,AZNA,AZ
2012-06-01,2462.0,AZNA,AZ
2012-07-01,2454.5,AZNA,AZ
2012-08-01,2468.2,AZNA,AZ
2012-09-01,2476.1,AZNA,AZ
2012-10-01,2477.8,AZNA,AZ
2012-11-01,2483.4,AZNA,AZ
2012-12-01,2488.6,AZNA,AZ
2013-01-01,2491.7,AZNA,AZ
2013-02-01,2497.7,AZNA,AZ
2013-03-01,2502.3,AZNA,AZ
2013-04-01,2509.7,AZNA,AZ
2013-05-01,2514.8,AZNA,AZ
2013-06-01,2517.1,AZNA,AZ
2013-07-01,2520.7,AZNA,AZ
2013-08-01,2526.3,AZNA,AZ
2013-09-01,2532.1,AZNA,AZ
2013-10-01,2535.5,AZNA,AZ
2013-11-01,2543.5,AZNA,AZ
2013-12-01,2547.6,AZNA,AZ
2014-01-01,2547.6,AZNA,AZ
2014-02-01,2548.9,AZNA,AZ
2014-03-01,2551.1,AZNA,AZ
2014-04-01,2560.5,AZNA,AZ
2014-05-01,2558.8,AZNA,AZ
2014-06-01,2566.9,AZNA,AZ
2014-07-01,2569.6,AZNA,AZ
2014-08-01,2572.8,AZNA,AZ
2014-09-01,2578.2,AZNA,AZ
2014-10-01,2587.2,AZNA,AZ
2014-11-01,2596.0,AZNA,AZ
2014-12-01,2603.8,AZNA,AZ
2015-01-01,2606.3,AZNA,AZ
2015-02-01,2610.9,AZNA,AZ
2015-03-01,2613.8,AZNA,AZ
2015-04-01,2617.3,AZNA,AZ
2015-05-01,2625.0,AZNA,AZ
2015-06-01,2627.0,AZNA,AZ
2015-07-01,2631.9,AZNA,AZ
2015-08-01,2645.3,AZNA,AZ
2015-09-01,2647.1,AZNA,AZ
2015-10-01,2659.2,AZNA,AZ
2015-11-01,2669.6,AZNA,AZ
2015-12-01,2670.4,AZNA,AZ
2016-01-01,2671.9,AZNA,AZ
2016-02-01,2682.0,AZNA,AZ
2016-03-01,2688.1,AZNA,AZ
2016-04-01,2695.9,AZNA,AZ
2016-05-01,2701.9,AZNA,AZ
2016-06-01,2697.4,AZNA,AZ
2016-07-01,2717.3,AZNA,AZ
2016-08-01,2718.8,AZNA,AZ
2016-09-01,2729.8,AZNA,AZ
2016-10-01,2731.4,AZNA,AZ
2016-11-01,2732.0,AZNA,AZ
2016-12-01,2738.0,AZNA,AZ
2017-01-01,2741.4,AZNA,AZ
2017-02-01,2749.3,AZNA,AZ
2017-03-01,2757.4,AZNA,AZ
2017-04-01,2765.9,AZNA,AZ
2017-05-01,2768.4,AZNA,AZ
2017-06-01,2778.6,AZNA,AZ
2017-07-01,2779.1,AZNA,AZ
2017-08-01,2784.1,AZNA,AZ
2017-09-01,2795.2,AZNA,AZ
2017-10-01,2798.3,AZNA,AZ
2017-11-01,2801.7,AZNA,AZ
2017-12-01,2809.6,AZNA,AZ
2018-01-01,2817.2,AZNA,AZ
2018-02-01,2828.9,AZNA,AZ
2018-03-01,2839.5,AZNA,AZ
2018-04-01,2838.8,AZNA,AZ
2018-05-01,2847.4,AZNA,AZ
2018-06-01,2852.9,AZNA,AZ
2018-07-01,2859.0,AZNA,AZ
2018-08-01,2866.0,AZNA,AZ
2018-09-01,2878.3,AZNA,AZ
2018-10-01,2881.7,AZNA,AZ
2018-11-01,2889.8,AZNA,AZ
2018-12-01,2895.6,AZNA,AZ
2019-01-01,2907.1,AZNA,AZ
2019-02-01,2912.7,AZNA,AZ
2019-03-01,2922.2,AZNA,AZ
2019-04-01,2925.8,AZNA,AZ
2019-05-01,2931.0,AZNA,AZ
2019-06-01,2931.9,AZNA,AZ
2019-07-01,2936.3,AZNA,AZ
2019-08-01,2958.6,AZNA,AZ
2019-09-01,2960.5,AZNA,AZ
2019-10-01,2964.4,AZNA,AZ
2019-11-01,2974.1,AZNA,AZ
2019-12-01,2987.4,AZNA,AZ
2020-01-01,2988.3,AZNA,AZ
2020-02-01,2994.7,AZNA,AZ
2020-03-01,2980.6,AZNA,AZ
2020-04-01,2652.9,AZNA,AZ
2020-05-01,2737.3,AZNA,AZ
2020-06-01,2805.2,AZNA,AZ
2020-07-01,2786.7,AZNA,AZ
2020-08-01,2818.6,AZNA,AZ
2020-09-01,2839.5,AZNA,AZ
2020-10-01,2864.3,AZNA,AZ
2020-11-01,2881.3,AZNA,AZ
2020-12-01,2891.9,AZNA,AZ
2021-01-01,2893.3,AZNA,AZ
2021-02-01,2905.1,AZNA,AZ
2021-03-01,2923.6,AZNA,AZ
2021-04-01,2927.6,AZNA,AZ
2021-05-01,2943.0,AZNA,AZ
2021-06-01,2963.8,AZNA,AZ
2021-07-01,2983.3,AZNA,AZ
2021-08-01,2990.9,AZNA,AZ
2021-09-01,3002.4,AZNA,AZ
2021-10-01,3024.8,AZNA,AZ
2021-11-01,3031.0,AZNA,AZ
2021-12-01,3048.0,AZNA,AZ
2022-01-01,3049.2,AZNA,AZ
2022-02-01,3068.3,AZNA,AZ
2022-03-01,3074.0,AZNA,AZ
2022-04-01,3095.3,AZNA,AZ
2022-05-01,3104.1,AZNA,AZ
2022-06-01,3106.5,AZNA,AZ
2022-07-01,3124.8,AZNA,AZ
2022-08-01,3128.0,AZNA,AZ
2022-09-01,3135.3,AZNA,AZ
2022-10-01,3146.1,AZNA,AZ
2022-11-01,3154.8,AZNA,AZ
2022-12-01,3151.2,AZNA,AZ
2023-01-01,3157.9,AZNA,AZ
2023-02-01,3168.2,AZNA,AZ
2023-03-01,3169.5,AZNA,AZ
2023-04-01,3191.1,AZNA,AZ
2023-05-01,3195.5,AZNA,AZ
2023-06-01,3208.8,AZNA,AZ
2023-07-01,3212.0,AZNA,AZ
2023-08-01,3218.4,AZNA,AZ
2023-09-01,3229.7,AZNA,AZ
2023-10-01,3198.6,AZNA,AZ
2023-11-01,3211.5,AZNA,AZ
2023-12-01,3223.3,AZNA,AZ
2024-01-01,3257.8,AZNA,AZ
2024-02-01,3260.4,AZNA,AZ
2024-03-01,3266.2,AZNA,AZ
2024-04-01,3244.3,AZNA,AZ
2024-05-01,3240.2,AZNA,AZ
2024-06-01,3238.5,AZNA,AZ
2024-07-01,3215.8,AZNA,AZ
2024-08-01,3212.3,AZNA,AZ
2024-09-01,3224.2,AZNA,AZ
2024-10-01,3224.3,AZNA,AZ
2024-11-01,3233.7,AZNA,AZ
2024-12-01,3240.2,AZNA,AZ
2025-01-01,3241.9,AZNA,AZ
2025-02-01,3245.0,AZNA,AZ
2025-03-01,3254.7,AZNA,AZ
2025-04-01,3268.8,AZNA,AZ
2025-05-01,3265.5,AZNA,AZ
2025-06-01,3250.3,AZNA,AZ
2025-07-01,3245.4,AZNA,AZ
1990-01-01,912.7,ARNA,AR
1990-02-01,912.3,ARNA,AR
1990-03-01,915.7,ARNA,AR
1990-04-01,918.2,ARNA,AR
1990-05-01,921.6,ARNA,AR
1990-06-01,924.3,ARNA,AR
1990-07-01,926.9,ARNA,AR
1990-08-01,927.9,ARNA,AR
1990-09-01,931.0,ARNA,AR
1990-10-01,927.6,ARNA,AR
1990-11-01,928.8,ARNA,AR
1990-12-01,928.6,ARNA,AR
1991-01-01,924.3,ARNA,AR
1991-02-01,926.6,ARNA,AR
1991-03-01,930.0,ARNA,AR
1991-04-01,930.2,ARNA,AR
1991-05-01,928.7,ARNA,AR
1991-06-01,933.6,ARNA,AR
1991-07-01,935.8,ARNA,AR
1991-08-01,939.3,ARNA,AR
1991-09-01,941.4,ARNA,AR
1991-10-01,944.6,ARNA,AR
1991-11-01,943.6,ARNA,AR
1991-12-01,946.0,ARNA,AR
1992-01-01,950.9,ARNA,AR
1992-02-01,952.4,ARNA,AR
1992-03-01,954.4,ARNA,AR
1992-04-01,957.1,ARNA,AR
1992-05-01,961.4,ARNA,AR
1992-06-01,962.8,ARNA,AR
1992-07-01,962.5,ARNA,AR
1992-08-01,963.6,ARNA,AR
1992-09-01,964.7,ARNA,AR
1992-10-01,968.3,ARNA,AR
1992-11-01,971.0,ARNA,AR
1992-12-01,973.5,ARNA,AR
1993-01-01,976.8,ARNA,AR
1993-02-01,980.9,ARNA,AR
1993-03-01,982.1,ARNA,AR
1993-04-01,985.8,ARNA,AR
1993-05-01,987.8,ARNA,AR
1993-06-01,989.5,ARNA,AR
1993-07-01,993.1,ARNA,AR
1993-08-01,995.3,ARNA,AR
1993-09-01,997.8,ARNA,AR
1993-10-01,1004.9,ARNA,AR
1993-11-01,1007.6,ARNA,AR
1993-12-01,1011.1,ARNA,AR
1994-01-01,1011.7,ARNA,AR
1994-02-01,1012.0,ARNA,AR
1994-03-01,1017.0,ARNA,AR
1994-04-01,1023.4,ARNA,AR
1994-05-01,1030.6,ARNA,AR
1994-06-01,1032.9,ARNA,AR
1994-07-01,1039.5,ARNA,AR
1994-08-01,1041.3,ARNA,AR
1994-09-01,1047.1,ARNA,AR
1994-10-01,1046.3,ARNA,AR
1994-11-01,1049.1,ARNA,AR
1994-12-01,1051.4,ARNA,AR
1995-01-01,1058.2,ARNA,AR
1995-02-01,1060.9,ARNA,AR
1995-03-01,1063.9,ARNA,AR
1995-04-01,1063.2,ARNA,AR
1995-05-01,1062.3,ARNA,AR
1995-06-01,1067.3,ARNA,AR
1995-07-01,1068.4,ARNA,AR
1995-08-01,1072.0,ARNA,AR
1995-09-01,1075.3,ARNA,AR
1995-10-01,1074.9,ARNA,AR
1995-11-01,1076.2,ARNA,AR
1995-12-01,1079.4,ARNA,AR
1996-01-01,1080.5,ARNA,AR
1996-02-01,1078.7,ARNA,AR
1996-03-01,1081.8,ARNA,AR
1996-04-01,1081.9,ARNA,AR
1996-05-01,1084.2,ARNA,AR
1996-06-01,1087.0,ARNA,AR
1996-07-01,1090.6,ARNA,AR
1996-08-01,1091.8,ARNA,AR
1996-09-01,1089.1,ARNA,AR
1996-10-01,1089.7,ARNA,AR
1996-11-01,1092.5,ARNA,AR
1996-12-01,1091.1,ARNA,AR
1997-01-01,1090.6,ARNA,AR
1997-02-01,1093.4,ARNA,AR
1997-03-01,1095.6,ARNA,AR
1997-04-01,1101.1,ARNA,AR
1997-05-01,1101.8,ARNA,AR
1997-06-01,1100.9,ARNA,AR
1997-07-01,1107.0,ARNA,AR
1997-08-01,1107.7,ARNA,AR
1997-09-01,1107.8,ARNA,AR
1997-10-01,1112.5,ARNA,AR
1997-11-01,1113.7,ARNA,AR
1997-12-01,1115.4,ARNA,AR
1998-01-01,1114.6,ARNA,AR
1998-02-01,1115.7,ARNA,AR
1998-03-01,1115.4,ARNA,AR
1998-04-01,1116.6,ARNA,AR
1998-05-01,1120.6,ARNA,AR
1998-06-01,1121.4,ARNA,AR
1998-07-01,1123.8,ARNA,AR
1998-08-01,1123.6,ARNA,AR
1998-09-01,1124.0,ARNA,AR
1998-10-01,1127.1,ARNA,AR
1998-11-01,1129.1,ARNA,AR
1998-12-01,1128.9,ARNA,AR
1999-01-01,1131.7,ARNA,AR
1999-02-01,1134.5,ARNA,AR
1999-03-01,1134.5,ARNA,AR
1999-04-01,1136.4,ARNA,AR
1999-05-01,1136.7,ARNA,AR
1999-06-01,1138.2,ARNA,AR
1999-07-01,1142.0,ARNA,AR
1999-08-01,1144.5,ARNA,AR
1999-09-01,1143.4,ARNA,AR
1999-10-01,1148.2,ARNA,AR
1999-11-01,1152.4,ARNA,AR
